country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB","22-03-2026 13:00:00",13.34194444,74.74694444,PM10,37,84,54
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB","22-03-2026 13:00:00",13.34194444,74.74694444,NH3,2,2,2
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB","22-03-2026 13:00:00",13.34194444,74.74694444,SO2,18,18,18
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","22-03-2026 13:00:00",16.7602,77.1428,PM2.5,37,80,54
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","22-03-2026 13:00:00",16.7602,77.1428,PM10,59,125,77
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","22-03-2026 13:00:00",11.875000,75.373200,SO2,1,11,2
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC","22-03-2026 13:00:00",34.066206,74.819820,PM10,21,42,27
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","22-03-2026 13:00:00",23.80569,86.44268,PM2.5,4,183,55
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","22-03-2026 13:00:00",12.9352049,77.6814488,CO,37,44,38
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","22-03-2026 13:00:00",12.9352049,77.6814488,OZONE,18,54,28
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","22-03-2026 13:00:00",13.428828,77.731418,NH3,NA,NA,NA
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","22-03-2026 13:00:00",13.328028,75.797056,PM10,NA,NA,NA
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","22-03-2026 13:00:00",15.3714823,75.1160168,PM10,58,69,66
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","22-03-2026 13:00:00",17.336318,76.847397,PM2.5,14,54,44
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","22-03-2026 13:00:00",28.4227,77.0667,PM10,78,346,176
